time	distance
38395	134.426
38396	134.5
38397	134.521
38398	134.504
38399	134.563
38400	134.654
38401	134.653
38402	134.592
38403	134.574
38404	134.524
38405	134.534
38406	134.531
38407	134.499
38408	134.55
38409	134.576
38410	134.604
38411	134.427
38412	134.354
38413	134.31
38414	134.347
38415	134.32
38416	134.245
38417	134.269
38418	134.334
38419	134.419
38420	134.436
38421	134.437
38422	134.446
38423	134.392
38424	134.384
38425	134.416
38426	134.42
38427	134.446
38428	134.566
38429	134.621
38430	134.563
38431	134.534
38432	134.501
38433	134.519
38434	134.477
38435	134.531
38436	134.513
38437	134.559
38438	134.634
38439	134.64
38440	134.63
38441	134.562
38442	134.611
38443	134.521
38444	134.534
38445	134.467
38446	134.432
38447	134.399
38448	134.383
38449	134.382
38450	134.401
38451	134.397
38452	134.349
38453	134.366
38454	134.382
38455	134.389
38456	134.386
38457	134.361
38458	134.344
38459	134.421
38460	134.322
38461	134.293
38462	134.362
38463	134.325
38464	134.377
38465	134.284
38466	134.227
38467	134.187
38468	134.236
38469	134.152
38470	134.141
38471	134.105
38472	134.048
38473	134.085
38474	134.077
38475	134.095
38476	134.133
38477	134.126
38478	134.134
38479	134.177
38480	134.157
38481	134.194
38482	134.137
38483	134.001
38484	133.95
38485	134.025
38486	134.121
38487	134.186
38488	134.176
38489	134.164
38490	134.103
38491	134.213
38492	134.274
38493	134.302
38494	134.2
38495	134.245
38496	134.305
38497	134.17
38498	134.123
38499	134.096
38500	134.082
38501	134.067
38502	134.044
38503	134.02
38504	134.003
38505	133.94
38506	133.902
38507	133.901
38508	133.881
38509	133.921
38510	133.895
38511	133.905
38512	133.853
38513	133.887
38514	133.929
38515	133.877
38516	133.841
38517	133.793
38518	133.819
38519	133.89
38520	133.852
38521	133.847
38522	133.847
38523	133.786
38524	133.736
38525	133.789
38526	133.735
38527	133.787
38528	133.747
38529	133.679
38530	133.646
38531	133.616
38532	133.565
38533	133.474
38534	133.512
38535	133.477
38536	133.555
38537	133.488
38538	133.534
38539	133.574
38540	133.532
38541	133.527
38542	133.548
38543	133.46
38544	133.456
38545	133.447
38546	133.339
38547	133.287
38548	133.269
38549	133.192
38550	133.166
38551	133.238
38552	133.208
38553	133.204
38554	133.203
38555	133.227
38556	133.271
38557	133.22
38558	133.292
38559	133.197
38560	133.193
38561	133.241
38562	133.222
38563	133.185
38564	133.112
38565	133.155
38566	133.214
38567	133.247
38568	133.169
38569	133.146
38570	133.118
38571	133.068
38572	132.976
38573	133.046
38574	133.018
38575	133.082
38576	133.053
38577	133.047
38578	133.03
38579	133.037
38580	133.09
38581	133.125
38582	133.084
38583	133.004
38584	132.931
38585	132.869
38586	132.815
38587	132.843
38588	132.836
38589	132.842
38590	132.908
38591	132.848
38592	132.76
38593	132.648
38594	132.662
38595	132.646
38596	132.697
38597	132.642
38598	132.637
38599	132.522
38600	132.551
38601	132.607
38602	132.622
38603	132.642
38604	132.709
38605	132.691
38606	132.679
38607	132.761
38608	132.755
38609	132.703
38610	132.685
38611	132.772
38612	132.726
38613	132.707
38614	132.64
38615	132.746
38616	132.814
38617	132.798
38618	132.804
38619	132.816
38620	132.818
38621	132.891
38622	132.857
38623	132.893
38624	132.923
38625	132.958
38626	132.951
38627	132.95
38628	132.966
38629	132.895
38630	132.881
38631	132.862
38632	132.852
38633	132.831
38634	132.784
38635	132.778
38636	132.731
38637	132.697
38638	132.777
38639	132.69
38640	132.628
38641	132.67
38642	132.648
38643	132.692
38644	132.683
38645	132.633
38646	132.625
38647	132.639
38648	132.594
38649	132.65
38650	132.642
38651	132.559
38652	132.557
38653	132.515
38654	132.577
38655	132.545
38656	132.575
38657	132.598
38658	132.664
38659	132.662
38660	132.716
38661	132.721
38662	132.72
38663	132.709
38664	132.679
38665	132.744
38666	132.725
38667	132.709
38668	132.705
38669	132.682
38670	132.674
38671	132.672
38672	132.781
38673	132.854
38674	132.922
38675	132.953
38676	132.883
38677	132.838
38678	132.825
38679	132.717
38680	132.707
38681	132.764
38682	132.798
38683	132.798
38684	132.769
38685	132.698
38686	132.701
38687	132.706
38688	132.581
38689	132.501
38690	132.552
38691	132.553
38692	132.577
38693	132.567
38694	132.617
38695	132.57
38696	132.576
38697	132.562
38698	132.597
38699	132.598
38700	132.605
38701	132.483
38702	132.518
38703	132.496
38704	132.507
38705	132.603
38706	132.669
38707	132.592
38708	132.599
38709	132.59
38710	132.637
38711	132.542
38712	132.516
38713	132.631
38714	132.621
38715	132.664
38716	132.546
38717	132.616
38718	132.54
38719	132.486
38720	132.455
38721	132.468
38722	132.469
38723	132.434
38724	132.461
38725	132.442
38726	132.422
38727	132.484
38728	132.449
38729	132.441
38730	132.371
38731	132.312
38732	132.333
38733	132.464
38734	132.444
38735	132.427
38736	132.475
38737	132.507
38738	132.508
38739	132.511
38740	132.489
38741	132.564
38742	132.597
38743	132.624
38744	132.545
38745	132.584
38746	132.56
38747	132.584
38748	132.634
38749	132.598
38750	132.589
38751	132.559
38752	132.541
38753	132.498
38754	132.489
38755	132.492
38756	132.483
38757	132.505
38758	132.546
38759	132.582
38760	132.548
38761	132.455
38762	132.413
38763	132.426
38764	132.462
38765	132.42
38766	132.489
38767	132.518
38768	132.499
38769	132.432
38770	132.391
38771	132.38
38772	132.372
38773	132.358
38774	132.285
38775	132.216
38776	132.243
38777	132.255
38778	132.254
38779	132.21
38780	132.103
38781	132.105
38782	132.119
38783	132.125
38784	132.139
38785	132.132
38786	132.105
38787	132.16
38788	132.069
38789	132.069
38790	132.058
38791	131.954
38792	131.883
38793	131.881
38794	131.783
38795	131.765
38796	131.839
38797	131.839
38798	131.726
38799	131.731
38800	131.795
38801	131.791
38802	131.845
38803	131.834
38804	131.805
38805	131.818
38806	131.84
38807	131.826
38808	131.818
38809	131.758
38810	131.776
38811	131.754
38812	131.787
38813	131.853
38814	131.844
38815	131.914
38816	131.842
38817	131.859
38818	131.872
38819	131.839
38820	131.783
38821	131.744
38822	131.722
38823	131.71
38824	131.715
38825	131.688
38826	131.71
38827	131.712
38828	131.592
38829	131.5
38830	131.431
38831	131.451
38832	131.381
38833	131.468
38834	131.402
38835	131.437
38836	131.458
38837	131.524
38838	131.521
38839	131.446
38840	131.492
38841	131.513
38842	131.52
38843	131.599
38844	131.544
38845	131.6
38846	131.554
38847	131.594
38848	131.557
38849	131.524
38850	131.556
38851	131.624
38852	131.633
38853	131.651
38854	131.696
38855	131.694
38856	131.704
38857	131.707
38858	131.655
38859	131.642
38860	131.712
38861	131.694
38862	131.661
38863	131.681
38864	131.668
38865	131.655
38866	131.655
38867	131.709
38868	131.692
38869	131.618
38870	131.566
38871	131.674
38872	131.629
38873	131.602
38874	131.61
38875	131.701
38876	131.696
38877	131.659
38878	131.581
38879	131.58
38880	131.616
38881	131.557
38882	131.633
38883	131.585
38884	131.578
38885	131.598
38886	131.559
38887	131.527
38888	131.545
38889	131.475
38890	131.511
38891	131.522
38892	131.516
38893	131.542
38894	131.572
38895	131.643
38896	131.549
38897	131.599
38898	131.57
38899	131.527
38900	131.542
38901	131.542
38902	131.577
38903	131.609
38904	131.575
38905	131.499
38906	131.525
38907	131.569
38908	131.566
38909	131.568
38910	131.6
38911	131.612
38912	131.711
38913	131.695
38914	131.667
38915	131.776
38916	131.857
38917	131.924
38918	131.98
38919	131.936
38920	132.009
38921	132.013
38922	132.109
38923	132.104
38924	132.161
38925	132.171
38926	132.208
38927	132.156
38928	132.157
38929	132.229
38930	132.214
38931	132.176
38932	132.118
38933	132.07
38934	131.989
38935	131.983
38936	132.046
38937	132.034
38938	132.001
38939	131.975
38940	131.966
38941	132.05
38942	132.032
38943	132.064
38944	132.118
38945	132.236
38946	132.276
38947	132.315
38948	132.336
38949	132.305
38950	132.303
38951	132.357
38952	132.331
38953	132.423
38954	132.372
38955	132.337
38956	132.35
38957	132.371
38958	132.314
38959	132.197
38960	132.243
38961	132.275
38962	132.208
38963	132.283
38964	132.269
38965	132.386
38966	132.354
38967	132.309
38968	132.286
38969	132.288
38970	132.302
38971	132.342
38972	132.422
38973	132.481
38974	132.502
38975	132.544
38976	132.574
38977	132.553
38978	132.54
38979	132.49
38980	132.534
38981	132.515
38982	132.458
38983	132.398
38984	132.411
38985	132.468
38986	132.348
38987	132.328
38988	132.338
38989	132.352
38990	132.339
38991	132.27
38992	132.244
38993	132.284
38994	132.333
38995	132.288
38996	132.394
38997	132.427
38998	132.405
38999	132.373
39000	132.352
39001	132.382
39002	132.373
39003	132.356
39004	132.315
39005	132.223
39006	132.188
39007	132.198
39008	132.243
39009	132.329
39010	132.346
39011	132.367
39012	132.412
39013	132.347
39014	132.303
39015	132.316
39016	132.283
39017	132.246
39018	132.245
39019	132.308
39020	132.372
39021	132.418
39022	132.39
39023	132.459
39024	132.525
39025	132.434
39026	132.369
39027	132.449
39028	132.42
39029	132.454
39030	132.409
39031	132.401
39032	132.427
39033	132.436
39034	132.363
39035	132.406
39036	132.441
39037	132.488
39038	132.476
39039	132.474
39040	132.431
39041	132.433
39042	132.369
39043	132.331
39044	132.29
39045	132.326
39046	132.366
39047	132.323
39048	132.294
39049	132.328
39050	132.317
39051	132.315
39052	132.302
39053	132.32
39054	132.311
39055	132.306
39056	132.249
39057	132.339
39058	132.417
39059	132.456
39060	132.38
39061	132.36
39062	132.321
39063	132.311
39064	132.369
39065	132.311
39066	132.319
39067	132.309
39068	132.284
39069	132.333
39070	132.345
39071	132.31
39072	132.293
39073	132.309
39074	132.317
39075	132.292
39076	132.237
39077	132.166
39078	132.155
39079	132.142
39080	132.1
39081	132.179
39082	132.241
39083	132.262
39084	132.202
39085	132.176
39086	132.257
39087	132.172
39088	132.14
39089	132.162
39090	132.152
39091	132.154
39092	132.142
39093	132.085
39094	132.138
39095	132.09
39096	132.064
39097	132.116
39098	132.134
39099	132.123
39100	132.052
39101	132.003
39102	132.107
39103	132.171
39104	132.106
39105	132.12
39106	132.1
39107	132.057
39108	132.038
39109	132.016
39110	131.979
39111	131.943
39112	131.984
39113	131.895
39114	131.809
39115	131.82
39116	131.757
39117	131.786
39118	131.75
39119	131.771
39120	131.73
39121	131.69
39122	131.569
39123	131.658
39124	131.661
39125	131.676
39126	131.674
39127	131.617
39128	131.698
39129	131.766
39130	131.78
39131	131.784
39132	131.757
39133	131.806
39134	131.815
39135	131.781
39136	131.784
39137	131.822
39138	131.834
39139	131.872
39140	131.903
39141	131.827
39142	131.848
39143	131.794
39144	131.907
39145	131.931
39146	131.901
39147	131.829
39148	131.803
39149	131.789
39150	131.788
39151	131.799
39152	131.683
39153	131.747
39154	131.699
39155	131.699
39156	131.68
39157	131.714
39158	131.637
39159	131.625
39160	131.655
39161	131.743
39162	131.725
39163	131.714
39164	131.728
39165	131.662
39166	131.618
39167	131.585
39168	131.583
39169	131.567
39170	131.606
39171	131.672
39172	131.739
39173	131.765
39174	131.759
39175	131.736
39176	131.725
39177	131.68
39178	131.702
39179	131.656
39180	131.789
39181	131.781
39182	131.803
39183	131.804
39184	131.819
39185	131.769
39186	131.82
39187	131.824
39188	131.85
39189	131.874
39190	131.919
39191	131.885
39192	131.888
39193	131.941
39194	131.961
39195	132.05
39196	131.989
39197	131.98
39198	131.98
39199	132.052
39200	132.059
39201	132.046
39202	131.994
39203	131.997
39204	132.079
39205	132.057
39206	132.046
39207	132.122
39208	132.06
39209	132.124
39210	131.979
39211	131.947
39212	131.976
39213	131.976
39214	131.937
39215	131.941
39216	131.999
39217	132.007
39218	132.02
39219	132.029
39220	132.06
39221	132.03
39222	131.949
39223	131.926
39224	131.897
39225	131.956
39226	132.03
39227	131.948
39228	132
39229	131.97
39230	131.892
39231	131.879
39232	131.898
39233	131.956
39234	131.944
39235	131.857
39236	131.868
39237	131.87
39238	131.847
39239	131.82
39240	131.822
39241	131.944
39242	131.899
39243	132.01
39244	132.013
39245	132.061
39246	132.069
39247	132.188
39248	132.198
39249	132.191
39250	132.229
39251	132.136
39252	131.995
39253	132.035
39254	132.052
39255	132.1
39256	132.081
39257	132.128
39258	132.174
39259	132.208
39260	132.135
39261	132.209
39262	132.227
39263	132.196
39264	132.23
39265	132.195
39266	132.295
39267	132.253
39268	132.311
39269	132.298
39270	132.322
39271	132.404
39272	132.396
39273	132.361
39274	132.345
39275	132.333
39276	132.356
39277	132.46
39278	132.343
39279	132.355
39280	132.359
39281	132.264
39282	132.253
39283	132.28
39284	132.223
39285	132.256
39286	132.24
39287	132.215
39288	132.184
39289	132.233
39290	132.208
39291	132.168
39292	132.151
39293	132.21
39294	132.315
39295	132.262
39296	132.257
39297	132.249
39298	132.281
39299	132.348
39300	132.418
39301	132.372
39302	132.443
39303	132.347
39304	132.322
39305	132.444
39306	132.436
39307	132.436
39308	132.419
39309	132.558
39310	132.461
39311	132.462
39312	132.506
39313	132.509
39314	132.597
39315	132.654
39316	132.609
39317	132.64
39318	132.645
39319	132.623
39320	132.724
39321	132.753
39322	132.66
39323	132.612
39324	132.521
39325	132.556
39326	132.558
39327	132.593
39328	132.518
39329	132.444
39330	132.526
39331	132.516
39332	132.571
39333	132.622
39334	132.666
39335	132.707
39336	132.733
39337	132.817
39338	132.776
39339	132.749
39340	132.772
39341	132.815
39342	132.846
39343	132.933
39344	132.994
39345	133.072
39346	133.074
39347	133.147
39348	133.201
39349	133.223
39350	133.228
39351	133.232
39352	133.296
39353	133.307
39354	133.396
39355	133.403
39356	133.483
39357	133.583
39358	133.576
39359	133.535
39360	133.569
39361	133.681
39362	133.643
39363	133.709
39364	133.719
39365	133.708
39366	133.599
39367	133.569
39368	133.568
39369	133.559
39370	133.521
39371	133.521
39372	133.478
39373	133.535
39374	133.481
39375	133.451
39376	133.439
39377	133.501
39378	133.469
39379	133.511
39380	133.502
39381	133.476
39382	133.401
39383	133.339
39384	133.382
39385	133.378
39386	133.373
39387	133.286
39388	133.312
39389	133.366
39390	133.292
39391	133.23
39392	133.231
39393	133.183
39394	133.211
39395	133.214
39396	133.223
39397	133.297
39398	133.277
39399	133.366
39400	133.395
39401	133.421
39402	133.547
39403	133.56
39404	133.592
39405	133.64
39406	133.69
39407	133.763
39408	133.744
39409	133.826
39410	133.926
39411	133.786
39412	133.819
39413	133.846
39414	133.897
39415	133.877
39416	133.888
39417	133.932
39418	133.933
39419	133.877
39420	133.971
39421	134.067
39422	134.083
39423	134.152
39424	134.132
39425	134.127
39426	134.112
39427	134.079
39428	134.115
39429	134.079
39430	134.103
39431	134.089
39432	134.059
39433	134.102
39434	134.014
39435	133.964
39436	134.022
39437	134.065
39438	134.056
39439	134.039
39440	134.065
39441	134.12
39442	134.118
39443	134.048
39444	134.113
39445	134.18
39446	134.218
39447	134.268
39448	134.216
39449	134.189
39450	134.122
39451	134.154
39452	134.185
39453	134.186
39454	134.248
39455	134.354
39456	134.432
39457	134.48
39458	134.513
39459	134.493
39460	134.557
39461	134.534
39462	134.506
39463	134.541
39464	134.587
39465	134.592
39466	134.571
39467	134.611
39468	134.664
39469	134.661
39470	134.586
39471	134.629
39472	134.629
39473	134.584
39474	134.556
39475	134.639
39476	134.669
39477	134.694
39478	134.62
39479	134.538
39480	134.488
39481	134.554
39482	134.505
39483	134.527
39484	134.485
39485	134.494
39486	134.434
39487	134.412
39488	134.381
39489	134.381
39490	134.459
39491	134.469
39492	134.473
39493	134.44
39494	134.378
39495	134.461
39496	134.486
39497	134.502
39498	134.481
39499	134.558
39500	134.539
39501	134.651
39502	134.686
39503	134.746
39504	134.823
39505	134.851
39506	134.885
39507	134.924
39508	134.988
39509	134.933
39510	134.969
39511	134.869
39512	134.903
39513	134.972
39514	134.968
39515	134.983
39516	134.939
39517	134.943
39518	134.949
39519	134.834
39520	134.902
39521	134.869
39522	134.85
39523	134.857
39524	134.812
39525	134.854
39526	134.868
39527	134.858
39528	134.921
39529	134.932
39530	135.022
39531	135.055
39532	135.066
39533	135.047
39534	135.041
39535	135.104
39536	135.061
39537	135.028
39538	135.082
39539	135.082
39540	135.097
39541	135.044
39542	134.99
39543	135.025
39544	135.046
39545	135.091
39546	135.173
39547	135.246
39548	135.189
39549	135.201
39550	135.2
39551	135.207
39552	135.135
39553	135.099
39554	135.108
39555	135.151
39556	135.162
39557	135.01
39558	135.019
39559	135.049
39560	135.035
39561	134.991
39562	135.012
39563	135.001
39564	135.01
39565	134.998
39566	135.04
39567	135.007
39568	135.096
39569	135.148
39570	135.167
39571	135.205
39572	135.205
39573	135.167
39574	135.148
39575	135.172
39576	135.149
39577	135.111
39578	135.028
39579	135.002
39580	135.058
39581	135.08
39582	135.149
39583	135.171
39584	135.175
39585	135.241
39586	135.26
39587	135.288
39588	135.261
39589	135.285
39590	135.297
39591	135.353
39592	135.369
39593	135.395
39594	135.398
39595	135.525
39596	135.61
39597	135.579
39598	135.528
39599	135.494
39600	135.399
39601	135.389
39602	135.366
39603	135.412
39604	135.404
39605	135.433
39606	135.371
39607	135.363
39608	135.389
39609	135.431
39610	135.339
39611	135.255
39612	135.321
39613	135.286
39614	135.287
39615	135.312
39616	135.345
39617	135.361
39618	135.37
39619	135.432
39620	135.42
39621	135.428
39622	135.435
39623	135.461
39624	135.539
39625	135.578
39626	135.531
39627	135.55
39628	135.556
39629	135.561
39630	135.568
39631	135.548
39632	135.625
39633	135.638
39634	135.544
39635	135.487
39636	135.515
39637	135.513
39638	135.517
39639	135.551
39640	135.518
39641	135.536
39642	135.55
39643	135.573
39644	135.538
39645	135.611
39646	135.693
39647	135.692
39648	135.723
39649	135.732
39650	135.733
39651	135.662
39652	135.6
39653	135.612
39654	135.599
39655	135.541
39656	135.576
39657	135.466
39658	135.444
39659	135.546
39660	135.479
39661	135.445
39662	135.434
39663	135.456
39664	135.411
39665	135.398
39666	135.366
39667	135.372
39668	135.356
39669	135.444
39670	135.461
39671	135.538
39672	135.601
39673	135.582
39674	135.634
39675	135.684
39676	135.681
39677	135.678
39678	135.605
39679	135.544
39680	135.518
39681	135.488
39682	135.493
39683	135.529
39684	135.575
39685	135.59
39686	135.609
39687	135.739
39688	135.76
39689	135.789
39690	135.797
39691	135.869
39692	135.808
39693	135.789
39694	135.688
39695	135.827
39696	135.828
39697	135.8
39698	135.753
39699	135.747
39700	135.775
39701	135.769
39702	135.793
39703	135.885
39704	135.81
39705	135.862
39706	135.938
39707	135.999
39708	136.025
39709	136.048
39710	136.066
39711	136.096
39712	136.069
39713	136.067
39714	136.072
39715	136.046
39716	136.063
39717	136.066
39718	136.107
39719	136.119
39720	136.092
39721	136.132
39722	136.135
39723	136.085
39724	136.054
39725	136.032
39726	136.098
39727	136.094
39728	136.074
39729	136.075
39730	136.091
39731	136.103
39732	136.109
39733	136.204
39734	136.196
39735	136.097
39736	136.069
39737	136.13
39738	136.097
39739	136.088
39740	136.095
39741	136.149
39742	136.189
39743	136.196
39744	136.297
39745	136.217
39746	136.271
39747	136.131
39748	136.127
39749	136.204
39750	136.202
39751	136.158
39752	136.184
39753	136.206
39754	136.24
39755	136.237
39756	136.238
39757	136.28
39758	136.253
39759	136.26
39760	136.257
39761	136.272
39762	136.235
39763	136.096
39764	136.141
39765	136.161
39766	136.194
39767	136.207
39768	136.289
39769	136.378
39770	136.29
39771	136.275
39772	136.269
39773	136.175
39774	136.126
39775	136.198
39776	136.194
39777	136.181
39778	136.158
39779	136.161
39780	136.117
39781	136.171
39782	136.215
39783	136.252
39784	136.251
39785	136.239
39786	136.172
39787	136.261
39788	136.179
39789	136.255
39790	136.231
39791	136.261
39792	136.226
39793	136.218
39794	136.2
39795	136.191
39796	136.186
39797	136.16
39798	136.192
39799	136.233
39800	136.233
39801	136.245
39802	136.227
39803	136.298
39804	136.356
39805	136.311
39806	136.32
39807	136.263
39808	136.255
39809	136.325
39810	136.256
39811	136.177
39812	136.257
39813	136.269
39814	136.191
39815	136.243
39816	136.293
39817	136.304
39818	136.326
39819	136.372
39820	136.352
39821	136.404
39822	136.491
39823	136.537
39824	136.526
39825	136.662
39826	136.647
39827	136.658
39828	136.674
39829	136.614
39830	136.636
39831	136.695
39832	136.715
39833	136.673
39834	136.75
39835	136.77
39836	136.726
39837	136.805
39838	136.804
39839	136.802
39840	136.759
39841	136.737
39842	136.736
39843	136.774
39844	136.802
39845	136.767
39846	136.788
39847	136.763
39848	136.747
39849	136.784
39850	136.781
39851	136.825
39852	136.861
39853	136.887
39854	136.888
39855	136.795
39856	136.868
39857	136.887
39858	136.878
39859	136.931
39860	136.891
39861	136.917
39862	136.936
39863	136.94
39864	136.936
39865	136.967
39866	137.038
39867	136.998
39868	137.013
39869	137.01
39870	137.091
39871	137.198
39872	137.154
39873	137.139
39874	137.082
39875	137.076
39876	137.018
39877	137.028
39878	136.886
39879	136.923
39880	136.871
39881	136.911
39882	136.909
39883	136.979
39884	136.997
39885	137.108
39886	137.149
39887	137.132
39888	137.226
39889	137.184
39890	137.147
39891	137.182
39892	137.296
39893	137.355
39894	137.384
39895	137.365
39896	137.418
39897	137.464
39898	137.491
39899	137.563
39900	137.527
39901	137.526
39902	137.587
39903	137.501
39904	137.494
39905	137.526
39906	137.616
39907	137.568
39908	137.553
39909	137.626
39910	137.664
39911	137.664
39912	137.587
39913	137.57
39914	137.624
39915	137.637
39916	137.585
39917	137.558
39918	137.53
39919	137.448
39920	137.531
39921	137.5
39922	137.515
39923	137.457
39924	137.441
39925	137.359
39926	137.347
39927	137.351
39928	137.384
39929	137.429
39930	137.408
39931	137.468
39932	137.485
39933	137.567
39934	137.534
39935	137.479
39936	137.501
39937	137.463
39938	137.444
39939	137.426
39940	137.406
39941	137.348
39942	137.265
39943	137.364
39944	137.329
39945	137.321
39946	137.325
39947	137.295
39948	137.357
39949	137.308
39950	137.279
39951	137.236
39952	137.2
39953	137.183
39954	137.248
39955	137.265
39956	137.31
39957	137.338
39958	137.307
39959	137.315
39960	137.283
39961	137.149
39962	137.147
39963	137.201
39964	137.171
39965	137.233
39966	137.209
39967	137.251
39968	137.202
39969	137.297
39970	137.284
39971	137.269
39972	137.195
39973	137.198
39974	137.23
39975	137.156
39976	137.137
39977	137.226
39978	137.281
39979	137.407
39980	137.446
39981	137.494
39982	137.474
39983	137.512
39984	137.6
39985	137.7
39986	137.757
39987	137.814
39988	137.838
39989	137.925
39990	137.934
39991	137.944
39992	137.93
39993	137.89
39994	137.86
39995	137.886
39996	137.897
39997	137.907
39998	137.908
39999	137.935
40000	137.829
40001	137.878
40002	137.855
40003	137.88
40004	137.856
40005	137.791
40006	137.855
40007	137.873
40008	137.909
40009	137.857
40010	137.835
40011	137.777
40012	137.706
40013	137.628
40014	137.6
40015	137.58
40016	137.622
40017	137.67
40018	137.704
40019	137.727
40020	137.77
40021	137.648
40022	137.636
40023	137.619
40024	137.618
40025	137.638
40026	137.674
40027	137.68
40028	137.659
40029	137.623
40030	137.56
40031	137.655
40032	137.575
40033	137.553
40034	137.634
40035	137.651
40036	137.659
40037	137.636
40038	137.682
40039	137.635
40040	137.708
40041	137.773
40042	137.777
40043	137.796
40044	137.764
40045	137.902
40046	137.869
40047	137.862
40048	137.824
40049	137.791
40050	137.745
40051	137.733
40052	137.739
40053	137.722
40054	137.653
40055	137.603
40056	137.599
40057	137.672
40058	137.659
40059	137.647
40060	137.706
40061	137.672
40062	137.694
40063	137.707
40064	137.587
40065	137.583
40066	137.628
40067	137.585
40068	137.585
40069	137.618
40070	137.737
40071	137.699
40072	137.699
40073	137.692
40074	137.641
40075	137.65
40076	137.684
40077	137.668
40078	137.707
40079	137.767
40080	137.741
40081	137.785
40082	137.664
40083	137.622
40084	137.584
40085	137.6
40086	137.526
40087	137.488
40088	137.544
40089	137.572
40090	137.499
40091	137.557
40092	137.539
40093	137.564
40094	137.561
40095	137.476
40096	137.486
40097	137.554
40098	137.521
40099	137.549
40100	137.594
40101	137.634
40102	137.727
40103	137.721
40104	137.757
40105	137.654
40106	137.683
40107	137.689
40108	137.755
40109	137.799
40110	137.796
40111	137.708
40112	137.767
40113	137.715
40114	137.672
40115	137.741
40116	137.751
40117	137.735
40118	137.797
40119	137.827
40120	137.912
40121	137.921
40122	137.943
40123	137.975
40124	137.991
40125	138.002
40126	137.983
40127	138.033
40128	137.955
40129	137.933
40130	137.948
40131	138.03
40132	137.975
40133	138.044
40134	138.036
40135	138.116
40136	138.193
40137	138.167
40138	138.134
40139	138.223
40140	138.182
40141	138.156
40142	138.155
40143	138.176
40144	138.18
40145	138.196
40146	138.15
40147	138.128
40148	138.143
40149	138.076
40150	138.117
40151	138.061
40152	138.049
40153	138
40154	138.044
40155	137.973
40156	137.964
40157	138.025
40158	138.039
40159	137.959
40160	138.007
40161	138.022
40162	138.052
40163	138.068
40164	138.106
40165	138.131
40166	138.198
40167	138.11
40168	138.089
40169	138.05
40170	138.011
40171	137.939
40172	137.894
40173	137.895
40174	137.885
40175	137.838
40176	137.811
40177	137.794
40178	137.76
40179	137.837
40180	137.841
40181	137.832
40182	137.805
40183	137.835
40184	137.918
40185	137.877
40186	137.988
40187	138.023
40188	137.974
40189	138.011
40190	137.934
40191	137.954
40192	137.904
40193	137.919
40194	137.922
40195	137.926
40196	137.938
40197	137.969
40198	137.873
40199	137.902
40200	137.905
40201	137.926
40202	137.842
40203	137.799
40204	137.834
40205	137.81
40206	137.854
40207	137.848
40208	137.81
40209	137.804
40210	137.784
40211	137.843
40212	137.844
40213	137.888
40214	137.909
40215	137.89
40216	137.789
40217	137.834
40218	137.838
40219	137.815
40220	137.776
40221	137.764
40222	137.715
40223	137.743
40224	137.712
40225	137.684
40226	137.699
40227	137.683
40228	137.724
40229	137.782
40230	137.797
40231	137.763
40232	137.816
40233	137.821
40234	137.712
40235	137.763
40236	137.589
40237	137.537
40238	137.56
40239	137.589
40240	137.553
40241	137.518
40242	137.494
40243	137.504
40244	137.454
40245	137.505
40246	137.503
40247	137.422
40248	137.364
40249	137.419
40250	137.474
40251	137.473
40252	137.511
40253	137.518
40254	137.575
40255	137.507
40256	137.611
40257	137.553
40258	137.581
40259	137.559
40260	137.636
40261	137.575
40262	137.59
40263	137.569
40264	137.534
40265	137.543
40266	137.551
40267	137.537
40268	137.55
40269	137.487
40270	137.491
40271	137.473
40272	137.441
40273	137.437
40274	137.49
40275	137.553
40276	137.599
40277	137.599
40278	137.54
40279	137.613
40280	137.551
40281	137.511
40282	137.449
40283	137.507
40284	137.494
40285	137.455
40286	137.434
40287	137.458
40288	137.465
40289	137.52
40290	137.458
40291	137.472
40292	137.33
40293	137.377
40294	137.476
40295	137.511
40296	137.533
40297	137.532
40298	137.55
40299	137.616
40300	137.619
40301	137.602
40302	137.614
40303	137.576
40304	137.661
40305	137.621
40306	137.569
40307	137.591
40308	137.545
40309	137.554
40310	137.371
40311	137.357
40312	137.319
40313	137.298
40314	137.264
40315	137.283
40316	137.264
40317	137.311
40318	137.271
40319	137.257
40320	137.283
40321	137.246
40322	137.2
40323	137.241
40324	137.236
40325	137.236
40326	137.213
40327	137.291
40328	137.158
40329	137.189
40330	137.223
40331	137.163
40332	137.083
40333	137.086
40334	137.073
40335	137.005
40336	137.021
40337	136.996
40338	137.086
40339	137.09
40340	137.082
40341	137.09
40342	137.123
40343	137.106
40344	137.127
40345	137.127
40346	137.105
40347	137.164
40348	137.132
40349	137.093
40350	137.061
40351	137.05
40352	137.03
40353	137.111
40354	137.088
40355	137.049
40356	137.08
40357	137.025
40358	137.064
40359	137.061
40360	137.042
40361	137.001
40362	137.078
40363	137.105
40364	137.046
40365	137.124
40366	137.207
40367	137.219
40368	137.252
40369	137.249
40370	137.299
40371	137.31
40372	137.365
40373	137.354
40374	137.318
40375	137.349
40376	137.354
40377	137.271
40378	137.297
40379	137.345
40380	137.355
40381	137.312
40382	137.354
40383	137.389
40384	137.295
40385	137.379
40386	137.394
40387	137.391
40388	137.352
40389	137.391
40390	137.3
40391	137.181
40392	137.238
40393	137.272
