27100000	-24
27200000	-82
27300000	-40
27400000	6
27500000	-42
27600000	2
27700000	-18
27800000	-112
27900000	-230
28000000	-230
28100000	-250
28200000	-242
28300000	-304
28400000	-268
28500000	-410
28600000	-380
28700000	-352
28800000	-386
28900000	-412
29000000	-410
29100000	-350
29200000	-336
29300000	-322
29400000	-332
29500000	-282
29600000	-374
29700000	-402
29800000	-456
29900000	-530
30000000	-508
30100000	-428
30200000	-362
30300000	-290
30400000	-342
30500000	-308
30600000	-220
30700000	-184
30800000	-182
30900000	-216
31000000	-186
31100000	-96
31200000	-32
31300000	-126
31400000	-24
31500000	-76
31600000	-116
31700000	-152
31800000	-192
31900000	-192
32000000	-196
32100000	-232
32200000	-196
32300000	-180
32400000	-184
32500000	-68
32600000	-4
32700000	66
32800000	78
32900000	38
33000000	38
33100000	48
33200000	62
33300000	22
33400000	40
33500000	-2
33600000	-38
33700000	10
33800000	24
33900000	24
34000000	-30
34100000	-110
34200000	-168
34300000	-190
34400000	-372
34500000	-364
34600000	-360
34700000	-408
34800000	-320
34900000	-330
35000000	-350
35100000	-336
35200000	-230
35300000	-146
35400000	-70
35500000	-54
35600000	-70
35700000	-78
35800000	-68
35900000	-56
36000000	10
36100000	-12
36200000	-28
36300000	-58
36400000	-98
36500000	-138
36600000	-50
36700000	-52
36800000	-72
36900000	-4
37000000	-48
37100000	-52
37200000	-60
37300000	-16
37400000	-30
37500000	-148
37600000	-136
37700000	-78
37800000	-128
37900000	-124
38000000	-120
38100000	-86
38200000	-86
38300000	-28
38400000	-144
38500000	-156
38600000	-76
38700000	0
38800000	-22
38900000	-66
39000000	78
39100000	120
39200000	122
39300000	42
39400000	36
39500000	12
39600000	-10
39700000	-6
39800000	16
39900000	10
40000000	40
40100000	-8
40200000	-26
40300000	-94
40400000	-66
40500000	-22
40600000	-44
40700000	-82
40800000	-70
40900000	-66
41000000	-48
41100000	-36
41200000	-62
41300000	-22
41400000	-90
41500000	-134
41600000	-150
41700000	-150
41800000	-124
41900000	-90
42000000	-208
42100000	-172
42200000	-236
42300000	-170
42400000	-90
42500000	-126
42600000	-156
42700000	-152
42800000	-94
42900000	-196
43000000	-266
43100000	-230
43200000	-248
43300000	-204
43400000	-142
43500000	-94
43600000	-182
43700000	-170
43800000	-138
43900000	-154
44000000	-192
44100000	-158
44200000	-176
44300000	-222
44400000	-316
44500000	-320
44600000	-340
44700000	-382
44800000	-394
44900000	-434
45000000	-380
45100000	-380
45200000	-304
45300000	-336
45400000	-378
45500000	-378
45600000	-494
45700000	-454
45800000	-376
45900000	-420
46000000	-476
46100000	-488
46200000	-480
46300000	-360
46400000	-368
46500000	-394
46600000	-372
46700000	-318
46800000	-272
46900000	-208
47000000	-192
47100000	-260
47200000	-302
47300000	-438
47400000	-458
47500000	-476
47600000	-566
47700000	-546
47800000	-678
47900000	-654
48000000	-686
48100000	-598
48200000	-620
48300000	-564
48400000	-546
48500000	-546
48600000	-580
48700000	-496
48800000	-490
48900000	-410
49000000	-400
49100000	-394
49200000	-452
49300000	-406
49400000	-354
49500000	-302
49600000	-436
49700000	-436
49800000	-490
49900000	-532
50000000	-498
50100000	-584
50200000	-640
50300000	-648
50400000	-588
50500000	-630
50600000	-608
50700000	-700
50800000	-692
50900000	-668
51000000	-660
51100000	-612
51200000	-676
51300000	-630
51400000	-684
51500000	-730
51600000	-756
51700000	-712
51800000	-730
51900000	-826
52000000	-820
52100000	-766
52200000	-694
52300000	-686
52400000	-712
52500000	-748
52600000	-748
52700000	-728
52800000	-728
52900000	-700
53000000	-742
53100000	-696
53200000	-736
53300000	-736
53400000	-762
53500000	-824
53600000	-754
53700000	-810
53800000	-786
53900000	-734
54000000	-766
54100000	-788
54200000	-748
54300000	-804
54400000	-904
54500000	-852
54600000	-798
54700000	-848
54800000	-962
54900000	-896
55000000	-930
55100000	-880
55200000	-840
55300000	-860
55400000	-890
55500000	-902
55600000	-922
55700000	-830
55800000	-902
55900000	-818
56000000	-810
56100000	-758
56200000	-714
56300000	-684
56400000	-688
56500000	-652
56600000	-654
56700000	-724
56800000	-738
56900000	-782
57000000	-766
57100000	-856
57200000	-818
57300000	-818
57400000	-822
57500000	-770
57600000	-704
57700000	-660
57800000	-632
57900000	-680
58000000	-786
58100000	-766
58200000	-758
58300000	-712
58400000	-702
58500000	-690
58600000	-782
58700000	-766
58800000	-792
58900000	-766
59000000	-732
59100000	-740
59200000	-746
59300000	-722
59400000	-686
59500000	-734
59600000	-676
59700000	-742
59800000	-716
59900000	-694
60000000	-664
60100000	-636
60200000	-652
60300000	-718
60400000	-764
60500000	-840
60600000	-854
60700000	-892
60800000	-908
60900000	-872
61000000	-858
61100000	-878
61200000	-886
61300000	-942
61400000	-976
61500000	-1064
61600000	-1030
61700000	-1094
61800000	-1104
61900000	-1144
62000000	-1206
62100000	-1148
62200000	-1124
62300000	-1066
62400000	-1102
62500000	-1126
62600000	-1062
62700000	-1036
62800000	-968
62900000	-976
63000000	-1096
63100000	-1086
63200000	-1156
63300000	-1164
63400000	-1198
63500000	-1248
63600000	-1240
63700000	-1192
63800000	-1214
63900000	-1240
64000000	-1172
64100000	-1184
64200000	-1210
64300000	-1266
64400000	-1330
64500000	-1258
64600000	-1188
64700000	-1282
64800000	-1310
64900000	-1356
65000000	-1416
65100000	-1364
65200000	-1396
65300000	-1366
65400000	-1410
65500000	-1504
65600000	-1550
65700000	-1530
65800000	-1620
65900000	-1596
66000000	-1614
66100000	-1578
66200000	-1480
66300000	-1502
66400000	-1570
66500000	-1556
66600000	-1640
66700000	-1758
66800000	-1726
66900000	-1702
67000000	-1704
67100000	-1564
67200000	-1474
67300000	-1448
67400000	-1482
67500000	-1502
67600000	-1416
67700000	-1386
67800000	-1488
67900000	-1526
68000000	-1542
68100000	-1510
68200000	-1412
68300000	-1370
68400000	-1350
68500000	-1352
68600000	-1324
68700000	-1254
68800000	-1240
68900000	-1222
69000000	-1182
69100000	-1190
69200000	-1160
69300000	-1194
69400000	-1224
69500000	-1166
69600000	-1118
69700000	-1126
69800000	-1182
69900000	-1174
70000000	-1100
70100000	-1182
70200000	-1110
70300000	-1130
70400000	-1132
70500000	-1140
70600000	-1056
70700000	-1078
70800000	-984
70900000	-940
71000000	-1002
71100000	-992
71200000	-1054
71300000	-1076
71400000	-1108
71500000	-1040
71600000	-960
71700000	-1006
71800000	-918
71900000	-996
72000000	-980
72100000	-1104
72200000	-1128
72300000	-1236
72400000	-1148
72500000	-1044
72600000	-1018
72700000	-992
72800000	-1082
72900000	-1154
73000000	-1126
73100000	-1098
73200000	-1110
73300000	-1164
73400000	-1190
73500000	-1138
73600000	-1072
73700000	-1054
73800000	-1028
73900000	-1036
74000000	-1096
74100000	-1160
74200000	-1256
74300000	-1264
74400000	-1272
74500000	-1248
74600000	-1216
74700000	-1198
74800000	-1204
74900000	-1190
75000000	-1222
75100000	-1200
75200000	-1126
75300000	-1196
75400000	-1268
75500000	-1178
75600000	-1128
75700000	-1144
75800000	-1122
75900000	-1054
76000000	-1036
76100000	-1060
76200000	-1064
76300000	-920
76400000	-894
76500000	-976
76600000	-916
76700000	-1012
76800000	-946
76900000	-914
77000000	-878
77100000	-856
77200000	-818
77300000	-850
77400000	-812
77500000	-686
77600000	-642
77700000	-546
77800000	-590
77900000	-626
78000000	-670
78100000	-702
78200000	-730
78300000	-746
78400000	-758
78500000	-886
78600000	-976
78700000	-936
78800000	-872
78900000	-826
79000000	-842
79100000	-868
79200000	-812
79300000	-752
79400000	-816
79500000	-774
79600000	-790
79700000	-798
79800000	-822
79900000	-854
80000000	-866
80100000	-878
80200000	-818
80300000	-728
80400000	-652
80500000	-618
80600000	-598
80700000	-602
80800000	-498
80900000	-564
81000000	-606
81100000	-574
81200000	-564
81300000	-496
81400000	-458
81500000	-478
81600000	-440
81700000	-446
81800000	-434
81900000	-418
82000000	-354
82100000	-438
82200000	-548
82300000	-492
82400000	-466
82500000	-484
82600000	-448
82700000	-512
82800000	-548
82900000	-598
83000000	-602
83100000	-670
83200000	-632
83300000	-612
83400000	-688
83500000	-704
83600000	-740
83700000	-784
83800000	-808
83900000	-742
84000000	-688
84100000	-732
84200000	-734
84300000	-760
84400000	-762
84500000	-786
84600000	-786
84700000	-748
84800000	-802
84900000	-850
85000000	-814
85100000	-812
85200000	-732
85300000	-784
85400000	-806
85500000	-742
85600000	-808
85700000	-828
85800000	-890
85900000	-928
86000000	-866
86100000	-790
86200000	-818
86300000	-810
86400000	-812
86500000	-872
86600000	-836
86700000	-830
86800000	-760
86900000	-740
87000000	-696
87100000	-700
87200000	-858
87300000	-856
87400000	-862
87500000	-886
87600000	-856
87700000	-948
87800000	-1090
87900000	-1058
88000000	-1110
88100000	-1106
88200000	-1074
88300000	-1088
88400000	-1018
88500000	-986
88600000	-990
88700000	-1082
88800000	-1086
88900000	-1106
89000000	-1036
89100000	-1074
89200000	-1084
89300000	-1054
89400000	-1040
89500000	-1090
89600000	-1050
89700000	-1116
89800000	-1162
89900000	-1150
90000000	-992
90100000	-1002
90200000	-982
90300000	-898
90400000	-844
90500000	-878
90600000	-914
90700000	-1004
90800000	-1084
90900000	-1092
91000000	-1098
91100000	-1098
91200000	-1108
91300000	-1164
91400000	-1316
91500000	-1372
91600000	-1472
91700000	-1476
91800000	-1492
91900000	-1430
92000000	-1328
92100000	-1296
92200000	-1368
92300000	-1360
92400000	-1426
92500000	-1364
92600000	-1374
92700000	-1384
92800000	-1368
92900000	-1386
93000000	-1478
93100000	-1452
93200000	-1428
93300000	-1402
93400000	-1368
93500000	-1274
93600000	-1318
93700000	-1324
93800000	-1284
93900000	-1372
94000000	-1416
94100000	-1414
94200000	-1470
94300000	-1460
94400000	-1406
94500000	-1368
94600000	-1342
94700000	-1320
94800000	-1302
94900000	-1326
95000000	-1350
95100000	-1302
95200000	-1332
95300000	-1246
95400000	-1182
95500000	-1308
95600000	-1290
95700000	-1272
95800000	-1242
95900000	-1260
96000000	-1304
96100000	-1348
96200000	-1218
96300000	-1194
96400000	-1270
96500000	-1142
96600000	-1194
96700000	-1118
96800000	-1242
96900000	-1294
97000000	-1316
97100000	-1278
97200000	-1214
97300000	-1292
97400000	-1218
97500000	-1112
97600000	-978
97700000	-1028
97800000	-1094
97900000	-1018
98000000	-1130
98100000	-1090
98200000	-1018
98300000	-992
98400000	-1038
98500000	-1020
98600000	-1044
98700000	-1062
98800000	-972
98900000	-942
99000000	-964
99100000	-978
99200000	-1018
99300000	-1020
99400000	-1042
99500000	-964
99600000	-1066
99700000	-1072
99800000	-962
99900000	-972
